id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
67138,b'The Saint',1.2, ,85,0.12,2.39,6.95,140,900,"Nov 16, 2021",65,https://www.discogs.com/release/67138
176908,b'The Sample Slaya - Welcome To The Meat Market - 3 Track Sampler',1.7, ,32,1.6,3.0,7.16,55,344,"Nov 11, 2021",46,https://www.discogs.com/release/176908
35498,b'What Can You Do For Me',0.46, ,25,0.5,1.2,6.0,50,513,"Jan 6, 2022",93,https://www.discogs.com/release/35498
22707,b'Good Rhymes',0.44, ,66,1.19,3.3,5.93,113,658,"Jan 11, 2022",62,https://www.discogs.com/release/22707
1788775,b'The Missile / The Past',1.9, ,2,0.62,1.86,4.0,3,25,"Jun 14, 2021",10,https://www.discogs.com/release/1788775
849452,b'S Files (Case File 2)',1.0, ,8,0.32,1.08,2.0,11,141,"Dec 23, 2020",31,https://www.discogs.com/release/849452
315056,"b""Is It Cos I'm Cool?""",0.9, ,10,1.0,1.5,7.32,19,164,"Sep 4, 2021",39,https://www.discogs.com/release/315056
9134,b'Life Is Sweet',3.5, ,218,4.74,8.78,35.0,555,1825,"Jan 6, 2022",40,https://www.discogs.com/release/9134
813714,b'Mama Say Mama Sa',1.09, ,6,0.6,1.39,3.99,26,42,"Nov 11, 2021",19,https://www.discogs.com/release/813714
4999380,b'Mellow Song / Turn Dance',3.99, ,4,2.4,3.16,5.39,33,55,"Aug 23, 2021",6,https://www.discogs.com/release/4999380
4186,b'Parklands / Dark Angel',1.99, ,66,0.93,3.2,6.5,52,455,"Dec 7, 2021",34,https://www.discogs.com/release/4186
136615,b'Funky Town',0.8, ,7,1.0,1.9,4.44,31,141,"Dec 30, 2021",30,https://www.discogs.com/release/136615
2214706,"b""Rockin' On The Go Go Scene""",1.0, ,7,0.6,1.99,3.95,18,44,"May 7, 2021",19,https://www.discogs.com/release/2214706
559107,b'Pleasure Seeker',4.0, ,110,4.6,8.42,19.99,199,793,"Dec 11, 2021",32,https://www.discogs.com/release/559107
1857367,b'Troya (Remixes Part 1)',1.9, ,0,0.95,1.59,4.95,8,24,"Nov 8, 2021",6,https://www.discogs.com/release/1857367
10301391,"b""Won't Talk About It""",0.6, ,5,0.9,1.52,4.7,16,54,"Aug 31, 2021",29,https://www.discogs.com/release/10301391
74529,b'Dub Be Good To Me (Remixes)',1.99, ,42,2.39,3.12,11.99,167,345,"Nov 23, 2021",38,https://www.discogs.com/release/74529
57930,b'The Virgo EP',0.6, ,23,1.5,2.8,7.61,27,201,"Oct 11, 2021",24,https://www.discogs.com/release/57930
782475,b'Gypsy Woman (La Da Dee) Rap Version',0.88, ,4,0.6,1.62,4.0,12,67,"Jul 12, 2021",30,https://www.discogs.com/release/782475
20970,b'Afrika Shox',0.88, ,127,2.4,4.39,10.8,224,1328,"Jan 1, 2022",66,https://www.discogs.com/release/20970
106941,b'Blow The Whole Joint Up',1.5, ,26,1.19,1.85,6.01,43,211,"Jul 26, 2021",47,https://www.discogs.com/release/106941
57461,b'Mod Appeal',4.73, ,31,2.63,6.14,9.7,190,141,"Dec 8, 2021",12,https://www.discogs.com/release/57461
35433,b'Away',7.8, ,26,3.89,6.65,12.01,173,78,"Nov 12, 2021",1,https://www.discogs.com/release/35433
1237269,b'Shock Out! / Labyrinth',4.0, ,93,2.49,4.8,10.0,140,549,"Dec 28, 2021",13,https://www.discogs.com/release/1237269
9484275,b'Gothenburg Cluster',22.8, ,13,12.48,21.6,26.99,50,90,"Jan 3, 2022",4,https://www.discogs.com/release/9484275
18024649,b'H25pital',37.21, ,36,36.03,51.34,66.04,70,255,"Dec 27, 2021",14,https://www.discogs.com/release/18024649
3261271,b'Shackled',5.0, ,32,1.84,7.0,11.18,123,263,"Dec 17, 2021",9,https://www.discogs.com/release/3261271
1409209,b'All By Yourself EP',1.14, ,4,0.72,1.03,1.79,9,31,"Aug 26, 2020",12,https://www.discogs.com/release/1409209
7259872,b'Gone',2.9, ,0,0.5,1.62,3.5,9,10,"Oct 9, 2019",3,https://www.discogs.com/release/7259872
10161164,b'Mission Control / Get Set',1.99, ,1,0.0,0.0,0.0,1,8,0,6,https://www.discogs.com/release/10161164
2449042,b'Cold One / Fallen Angel',3.6, ,31,2.98,5.1,10.95,66,190,"Sep 19, 2021",11,https://www.discogs.com/release/2449042
2834212,b'Out There / Athos',3.95, ,23,4.8,6.01,8.41,78,163,"Sep 29, 2021",11,https://www.discogs.com/release/2834212
528006,b'Down And Under',1.19, ,3,0.18,1.24,6.78,10,33,"Jul 5, 2021",24,https://www.discogs.com/release/528006
130421,b'Lonely',0.99, ,17,0.8,1.43,3.0,21,71,"Oct 19, 2021",26,https://www.discogs.com/release/130421
45303,"b""What's That Noise?""",1.99, ,80,3.5,5.6,7.9,105,588,"Sep 24, 2021",49,https://www.discogs.com/release/45303
9433709,b'Voodoo People',45.0, ,3,8.41,18.0,24.99,168,26,"Aug 17, 2021",2,https://www.discogs.com/release/9433709
40639,b'The Analogue Theatre',7.0, ,102,6.01,12.3,20.0,326,498,"Dec 19, 2021",9,https://www.discogs.com/release/40639
5094444,b'Sugar Is Sweeter',2.5, ,24,2.98,5.0,10.0,240,174,"Dec 9, 2021",11,https://www.discogs.com/release/5094444
197062,b'Mestizo',0.9, ,16,1.19,3.99,5.0,61,168,"Dec 15, 2021",75,https://www.discogs.com/release/197062
79117,b'Six Days',12.0, ,19,7.5,11.75,20.61,110,94,"Nov 16, 2021",3,https://www.discogs.com/release/79117
307754,"b""Bobby's Delhi""",0.88, ,13,0.75,1.32,4.34,22,100,"Nov 7, 2021",22,https://www.discogs.com/release/307754
2837156,b'Thoia Thoing (Remixes)',0.96, ,4,0.9,2.1,5.0,20,133,"Aug 17, 2021",61,https://www.discogs.com/release/2837156
9410131,b'Soul Recognition EP',7.01, ,108,10.9,12.03,16.0,553,575,"Oct 11, 2021",20,https://www.discogs.com/release/9410131
1153568,b'Angels & Men EP',1.19, ,8,0.95,1.98,3.59,16,57,"Jun 6, 2021",15,https://www.discogs.com/release/1153568
80176,b'Toba',0.5, ,46,0.6,2.68,3.87,42,310,"Nov 27, 2021",44,https://www.discogs.com/release/80176
597424,"b""Don't Step""",1.79, ,14,1.8,3.59,5.0,8,84,"Feb 7, 2021",31,https://www.discogs.com/release/597424
1220103,b'Dooms Night',5.39, ,16,1.3,5.12,12.99,90,123,"Oct 13, 2021",10,https://www.discogs.com/release/1220103
209610,b'Pump Up The Jam (Part 2)',2.0, ,21,1.9,2.63,3.0,73,143,"Nov 29, 2021",22,https://www.discogs.com/release/209610
68512,b'Dance To The Music',1.0, ,7,0.75,1.59,3.8,13,67,"Jul 14, 2021",43,https://www.discogs.com/release/68512
446281,b'Take It',1.0, ,21,1.0,2.24,5.0,48,225,"Nov 14, 2021",35,https://www.discogs.com/release/446281
5035,b'25.17',0.99, ,53,1.5,2.99,6.7,39,307,"Nov 19, 2021",38,https://www.discogs.com/release/5035
120278,b'You',2.0, ,32,2.63,3.95,12.0,84,180,"Oct 31, 2021",34,https://www.discogs.com/release/120278
7544969,b' This Raw Feeling ',13.0, ,108,8.99,16.52,26.99,656,720,"Oct 29, 2021",22,https://www.discogs.com/release/7544969
136472,b'Freak',5.0, ,75,5.49,8.0,13.95,159,458,"Nov 22, 2021",11,https://www.discogs.com/release/136472
213026,"b""Let's Groove""",0.8, ,12,0.98,1.65,2.49,19,85,"Jun 18, 2021",37,https://www.discogs.com/release/213026
49491,b'Ladybird',1.2, ,18,1.15,3.0,7.62,37,101,"Jan 15, 2022",23,https://www.discogs.com/release/49491
152689,"b'For Lovers, Not Fighters'",4.97, ,79,1.74,5.94,9.6,224,446,"Jan 12, 2022",8,https://www.discogs.com/release/152689
14251562,b'Pulp Fiction: Music From The Motion Picture',21.92, ,187,19.24,27.16,39.44,625,3612,"Jan 6, 2022",18,https://www.discogs.com/release/14251562
144183,"b""Freek'n You""",6.0, ,91,6.0,9.85,30.92,525,859,"Jan 4, 2022",23,https://www.discogs.com/release/144183
517459,b'Robot Girl',1.06, ,10,1.75,3.0,5.43,43,163,"Sep 29, 2021",56,https://www.discogs.com/release/517459
71730,b'Tell Me When The Fever Ended',0.6, ,74,1.0,2.4,6.01,105,827,"Dec 27, 2021",175,https://www.discogs.com/release/71730
10292,b'Freshglow EP',7.0, ,46,7.45,11.95,21.62,363,141,"Nov 13, 2020",9,https://www.discogs.com/release/10292
201872,b'Rocket Fuel',2.4, ,28,6.01,10.0,17.53,199,226,"Jan 8, 2022",18,https://www.discogs.com/release/201872
894473,b'Bring 4th Ya Booty (Remixes)',1.8, ,12,1.75,1.91,3.51,30,92,"Oct 28, 2021",21,https://www.discogs.com/release/894473
140120,b'The Sound Of Movement Vinyl Sampler 01',1.14, ,27,0.59,1.44,4.2,43,275,"Jan 24, 2021",23,https://www.discogs.com/release/140120
311765,b'Cyclone',9.0, ,127,4.58,7.1,16.0,312,666,"Nov 25, 2021",4,https://www.discogs.com/release/311765
114160,b'Respect The Cock',0.99, ,21,0.92,1.75,4.38,53,180,"Nov 30, 2021",14,https://www.discogs.com/release/114160
8465720,b'Play',48.95, ,767,25.0,43.83,62.9,2606,7028,"Jan 15, 2022",14,https://www.discogs.com/release/8465720
230566,b'Give A Little',1.2, ,117,2.9,4.8,7.5,230,789,"Nov 28, 2021",42,https://www.discogs.com/release/230566
183131,b'Too Bad / Shut Up',2.0, ,16,0.12,2.77,7.0,50,139,"Nov 8, 2021",25,https://www.discogs.com/release/183131
1143311,b'Drop Audio',5.39, ,53,4.99,10.75,21.62,228,343,"Oct 10, 2021",4,https://www.discogs.com/release/1143311
1345422,b'Oneway Highway',1.0, ,4,1.0,1.0,1.0,8,15,"Jun 30, 2021",14,https://www.discogs.com/release/1345422
198203,b'Music & You',1.5, ,33,1.0,2.9,4.44,38,208,"Jan 14, 2022",34,https://www.discogs.com/release/198203
970034,b'Dance',1.31, ,1,0.85,1.31,2.15,8,21,"Oct 1, 2021",8,https://www.discogs.com/release/970034
1508621,b'Tical 2000 Instrumental LP',9.0, ,11,0.99,9.94,44.95,118,85,"Jun 15, 2021",7,https://www.discogs.com/release/1508621
12695505,b'Zero Waste',0.0, ,5,0.0,0.0,0.0,1,39,0,0,https://www.discogs.com/release/12695505
175932,b'Star 69 (What The F**k)',0.0, ,9,2.0,5.0,7.2,98,41,"Mar 16, 2020",0,https://www.discogs.com/release/175932
1182963,b'Respect The Cock / New Years Day',1.0, ,13,0.49,1.2,6.36,18,68,"Dec 5, 2021",29,https://www.discogs.com/release/1182963
299817,b'Call Me',0.59, ,53,1.0,1.67,4.8,47,389,"Dec 21, 2021",55,https://www.discogs.com/release/299817
445341,b'Adventures In Success',17.53, ,21,5.07,10.0,14.95,316,175,"Aug 11, 2021",4,https://www.discogs.com/release/445341
3812705,b'Presents The Nastyest Battle Breaks',10.0, ,10,1.0,6.76,15.0,68,137,"Sep 5, 2021",13,https://www.discogs.com/release/3812705
7184,b'Musical Ethics EP',0.44, ,40,0.99,1.74,5.99,123,345,"Dec 8, 2021",56,https://www.discogs.com/release/7184
685577,b'Insane Bangers Volume II',13.0, ,35,10.81,13.68,22.8,159,257,"Dec 4, 2021",11,https://www.discogs.com/release/685577
12814480,"b""It's Album Time""",21.6, ,55,21.6,28.05,94.43,531,698,"Jan 9, 2022",22,https://www.discogs.com/release/12814480
179472,b'Ya Dig?',0.59, ,16,0.53,1.19,6.14,14,111,"Oct 25, 2021",42,https://www.discogs.com/release/179472
31277,b'Go',11.99, ,378,6.01,19.22,38.43,1688,2384,"Jan 5, 2022",22,https://www.discogs.com/release/31277
123900,b'The Groove',0.44, ,17,0.34,1.95,5.0,21,100,"Oct 27, 2021",27,https://www.discogs.com/release/123900
64274,b'I See You Baby',4.38, ,25,3.5,5.0,10.54,148,247,"Jan 11, 2022",16,https://www.discogs.com/release/64274
1058960,b'If Everybody Looked The Same',2.0, ,22,0.87,3.25,8.61,64,403,"Dec 13, 2021",34,https://www.discogs.com/release/1058960
850781,b'Pink Body',1.89, ,13,1.58,2.49,4.8,31,44,"Mar 10, 2021",16,https://www.discogs.com/release/850781
55066,b'Help Me',0.88, ,64,1.19,3.0,5.23,134,471,"Aug 26, 2021",43,https://www.discogs.com/release/55066
135562,b'Perfecto Breaks - Rennie Pilgrem (Sampler 1)',1.0, ,35,2.4,3.99,5.4,110,306,"Jan 9, 2022",12,https://www.discogs.com/release/135562
13537657,b'Friendship',12.53, ,7,11.95,22.73,35.07,22,46,"Dec 19, 2021",9,https://www.discogs.com/release/13537657
16227441,b'Magic Plush',16.99, ,42,15.0,16.49,24.99,246,268,"Jan 7, 2022",5,https://www.discogs.com/release/16227441
105814,b'Take Your Partner By The Hand',1.2, ,26,2.0,3.0,6.91,45,256,"Nov 16, 2021",37,https://www.discogs.com/release/105814
946669,"b""Get Up (I Feel Like Being A) Sex Machine (1991 EQ'd Version)""",1.44, ,15,3.5,4.8,8.41,55,147,"Nov 24, 2021",32,https://www.discogs.com/release/946669
111311,b'Gangsta Gangsta / Dopeman (Drum & Bass Mixes)',1.75, ,57,2.62,5.13,12.68,167,500,"Oct 6, 2021",15,https://www.discogs.com/release/111311
12066554,b'Heat',16.75, ,41,7.64,14.07,18.02,270,246,"Apr 12, 2021",1,https://www.discogs.com/release/12066554
34228,b'Plastic Dreams (Mixes)',9.63, ,181,10.0,16.81,34.81,1270,1381,"Jan 13, 2022",36,https://www.discogs.com/release/34228
1870879,b'Get On The Floor',1.19, ,1,0.0,0.0,0.0,1,4,0,6,https://www.discogs.com/release/1870879
20348,b'Spacehopper',0.87, ,234,1.2,3.59,6.0,178,1564,"Dec 23, 2021",51,https://www.discogs.com/release/20348
19871,b'The Goodlife / Ochun',1.9, ,14,0.84,3.65,5.26,25,95,"Nov 7, 2021",18,https://www.discogs.com/release/19871
726207,"b""Ain't No Other Man""",2.1, ,32,2.19,4.98,12.93,100,417,"Jan 7, 2022",28,https://www.discogs.com/release/726207
9053004,b'Redscale 08',8.99, ,42,3.4,9.4,12.35,120,221,"Apr 27, 2021",10,https://www.discogs.com/release/9053004
