id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
733408,b'Tunisian Nights',3.08,4 ,2,0.57,2.12,3.95,12,22,"Mar 13, 2020",10,https://www.discogs.com/release/733408
61888,b'Ich Rocke - Part One',1.0,3.73,41,1.6,3.0,4.83,58,369,"Apr 22, 2021",39,https://www.discogs.com/release/61888
464831,b'Champs Elys\xc3\xa9es (Sampler) (Part 2 Of 3)',1.16,4.17,12,0.57,2.3,8.2,65,123,"Apr 4, 2021",20,https://www.discogs.com/release/464831
339518,b'Trouble (Ltd. Edition Album Sampler 1)',1.0,4.37,27,0.97,1.24,4.9,25,227,"Apr 24, 2021",50,https://www.discogs.com/release/339518
87134,b'Vivos En La Muerte',0.34,4.17,12,0.34,1.15,5.77,42,91,"Feb 25, 2021",38,https://www.discogs.com/release/87134
21235,b'The Men On Wax E.P. Vol 1',3.28,4.2,49,1.21,4.42,9.23,150,215,"Feb 23, 2021",20,https://www.discogs.com/release/21235
427287,b'Phat Beats 181',3.0,4.83,6,1.25,3.39,4.61,47,62,"Jan 30, 2021",7,https://www.discogs.com/release/427287
397168,b'House Nation 187',2.5,4.33,6,0.9,3.08,5.77,31,86,"Apr 3, 2021",17,https://www.discogs.com/release/397168
711062,b'Phat Beats 194',0.0,4.36,11,1.0,3.97,14.6,77,53,"Feb 12, 2021",0,https://www.discogs.com/release/711062
560637,b'Phat Beats 198',2.5,4.2,5,2.25,3.49,5.91,32,38,"Feb 26, 2021",6,https://www.discogs.com/release/560637
426305,b'Phat Beats 200',3.45,3.62,8,3.47,5.63,14.84,53,44,"Feb 26, 2021",7,https://www.discogs.com/release/426305
547576,b'Phat Beats 201',1.44,4.5,4,1.16,2.88,5.77,32,42,"Feb 26, 2021",9,https://www.discogs.com/release/547576
889795,b'Phat Beats 210',8.75,4.71,7,1.49,5.88,8.75,48,43,"Jan 19, 2021",5,https://www.discogs.com/release/889795
2415832,b'DAT Vol 1: Your Love / Bombscare',5.86,4.67,12,5.76,5.94,6.93,24,70,"Jun 10, 2020",13,https://www.discogs.com/release/2415832
419961,b'The Rough And The Smooth',6.9,4.55,20,7.0,13.86,27.87,132,197,"Apr 8, 2021",13,https://www.discogs.com/release/419961
1709923,b'Grin And Wriggle',2.31,3.5,2,0.99,2.0,2.89,6,22,"Jul 3, 2019",10,https://www.discogs.com/release/1709923
2040596,"b'B-Boy Document / Mind, Soul & Body'",1.56,4.08,13,1.16,2.67,7.49,48,139,"Feb 2, 2021",15,https://www.discogs.com/release/2040596
1925297,b'Rock The Funky Beat',2.46,4.33,15,0.5,2.87,8.26,96,122,"Apr 11, 2021",6,https://www.discogs.com/release/1925297
202731,b'Woo Hah!! Got You All In Check',3.99,4.34,88,3.99,7.23,12.3,436,930,"Apr 18, 2021",18,https://www.discogs.com/release/202731
13115839,b'Delete / Big Man Skank (VIP)',5.2,4.38,16,5.77,6.92,23.1,68,119,"Apr 29, 2021",51,https://www.discogs.com/release/13115839
3880279,b'Bad 25',14.99,4.51,142,16.17,18.5,22.0,450,1293,"Mar 27, 2021",23,https://www.discogs.com/release/3880279
158831,"b""It's Just Another Groove""",0.41,4.24,17,1.39,3.99,7.0,154,158,"Apr 26, 2021",9,https://www.discogs.com/release/158831
67138,b'The Saint',0.11,3.96,84,1.16,2.3,5.65,127,842,"Apr 19, 2021",60,https://www.discogs.com/release/67138
176908,b'The Sample Slaya - Welcome To The Meat Market - 3 Track Sampler',1.33,4.37,30,2.45,2.98,4.45,54,322,"Apr 27, 2021",45,https://www.discogs.com/release/176908
35498,b'What Can You Do For Me',0.45,3.87,23,0.5,2.02,5.76,44,482,"Apr 21, 2021",85,https://www.discogs.com/release/35498
22707,b'Good Rhymes',0.41,3.67,64,1.16,3.17,8.0,111,615,"Apr 27, 2021",57,https://www.discogs.com/release/22707
1788775,b'The Missile / The Past',1.23,3 ,2,0.6,2.3,4.0,3,23,"Aug 22, 2020",8,https://www.discogs.com/release/1788775
849452,b'S Files (Case File 2)',1.0,3.25,8,0.32,1.03,2.0,11,135,"Dec 23, 2020",28,https://www.discogs.com/release/849452
9134,b'Life Is Sweet',3.27,4.21,214,2.31,6.93,15.0,533,1722,"Apr 23, 2021",50,https://www.discogs.com/release/9134
813714,b'Mama Say Mama Sa',0.57,4.17,6,1.14,1.43,3.99,25,38,"Apr 17, 2021",20,https://www.discogs.com/release/813714
4999380,b'Mellow Song / Turn Dance',2.87,4.25,4,2.31,2.99,5.18,31,51,"Dec 5, 2020",6,https://www.discogs.com/release/4999380
4186,b'Parklands / Dark Angel',0.94,3.7,64,0.9,2.4,5.77,52,450,"Apr 17, 2021",38,https://www.discogs.com/release/4186
136615,b'Funky Town',0.8,3.71,7,1.0,1.81,3.0,25,129,"Apr 12, 2021",35,https://www.discogs.com/release/136615
559107,b'Pleasure Seeker',4.0,4.45,111,4.31,6.0,11.54,196,775,"May 1, 2021",21,https://www.discogs.com/release/559107
1857367,b'Troya (Remixes Part 1)',1.9,-,0,0.95,1.98,1.99,7,23,"Mar 19, 2021",6,https://www.discogs.com/release/1857367
74529,b'Dub Be Good To Me (Remixes)',1.99,3.87,39,1.5,3.09,4.1,149,317,"May 16, 2021",34,https://www.discogs.com/release/74529
20970,b'Afrika Shox',0.82,4.06,122,1.73,3.99,6.0,215,1249,"May 4, 2021",67,https://www.discogs.com/release/20970
57461,b'Mod Appeal',4.42,4.28,29,2.46,4.91,6.99,179,126,"Feb 13, 2021",12,https://www.discogs.com/release/57461
35433,b'Away',6.92,3.77,26,3.89,6.41,11.55,159,69,"Dec 5, 2020",3,https://www.discogs.com/release/35433
1237269,b'Shock Out! / Labyrinth',3.4,4.48,93,2.31,4.62,6.36,130,530,"Feb 28, 2021",17,https://www.discogs.com/release/1237269
9484275,b'Gothenburg Cluster',21.94,4.69,13,12.0,20.78,22.95,44,84,"Dec 2, 2020",7,https://www.discogs.com/release/9484275
3261271,b'Shackled',2.89,4.19,32,1.72,6.17,10.75,116,256,"Aug 21, 2020",12,https://www.discogs.com/release/3261271
1409209,b'All By Yourself EP',1.1,3.5,4,0.7,1.02,1.72,8,27,"Aug 26, 2020",11,https://www.discogs.com/release/1409209
7259872,b'Gone',1.0,-,0,0.5,1.62,3.27,8,9,"Oct 9, 2019",5,https://www.discogs.com/release/7259872
10161164,b'Mission Control / Get Set',1.73,5 ,1,0.0,0.0,0.0,1,8,0,5,https://www.discogs.com/release/10161164
2449042,b'Cold One / Fallen Angel',4.45,4.32,31,2.86,5.2,10.95,66,190,"Mar 26, 2021",12,https://www.discogs.com/release/2449042
2834212,b'Out There / Athos',4.95,4.73,22,4.62,5.77,8.09,79,154,"Mar 23, 2021",9,https://www.discogs.com/release/2834212
130421,b'Lonely',0.99,3.69,16,0.8,1.54,4.83,19,63,"Feb 4, 2021",30,https://www.discogs.com/release/130421
45303,"b""What's That Noise?""",1.99,4.05,77,3.6,6.16,7.9,98,558,"Apr 4, 2021",40,https://www.discogs.com/release/45303
9433709,b'Voodoo People',18.0,5 ,2,8.09,16.54,24.99,142,19,"Jan 9, 2021",2,https://www.discogs.com/release/9433709
40639,b'The Analogue Theatre',7.0,4.28,98,4.61,8.74,25.0,303,475,"May 6, 2021",10,https://www.discogs.com/release/40639
5094444,b'Sugar Is Sweeter',2.5,4.38,24,2.98,4.99,9.24,215,163,"Apr 27, 2021",10,https://www.discogs.com/release/5094444
79117,b'Six Days',13.0,4.21,19,7.5,11.0,20.61,110,90,"Mar 29, 2021",2,https://www.discogs.com/release/79117
307754,"b""Bobby's Delhi""",0.82,3.75,12,0.75,1.34,4.06,21,97,"Mar 7, 2021",24,https://www.discogs.com/release/307754
2837156,b'Thoia Thoing (Remixes)',0.81,5 ,4,0.9,1.68,5.0,19,126,"Apr 16, 2021",60,https://www.discogs.com/release/2837156
80176,b'Toba',0.66,4.07,44,0.57,2.63,4.23,36,288,"Mar 31, 2021",48,https://www.discogs.com/release/80176
597424,"b""Don't Step""",2.3,3.71,14,1.8,3.45,5.0,7,81,"Feb 7, 2021",32,https://www.discogs.com/release/597424
1220103,b'Dooms Night',4.5,3.5,16,1.3,5.03,12.99,84,117,"Feb 18, 2021",7,https://www.discogs.com/release/1220103
209610,b'Pump Up The Jam (Part 2)',2.0,4 ,20,1.5,2.41,3.0,63,134,"Feb 2, 2021",24,https://www.discogs.com/release/209610
446281,b'Take It',1.0,3.75,20,2.0,3.25,5.99,44,210,"Apr 25, 2021",35,https://www.discogs.com/release/446281
120278,b'You',1.63,4.07,30,1.23,3.4,12.0,87,167,"Apr 15, 2021",36,https://www.discogs.com/release/120278
136472,b'Freak',4.49,3.93,74,3.0,9.22,10.0,153,427,"Mar 30, 2021",16,https://www.discogs.com/release/136472
213026,"b""Let's Groove""",0.8,3.27,11,0.79,1.59,2.49,18,75,"Apr 19, 2021",35,https://www.discogs.com/release/213026
49491,b'Ladybird',1.16,4.39,18,1.12,3.07,7.62,31,97,"Apr 4, 2021",27,https://www.discogs.com/release/49491
152689,"b'For Lovers, Not Fighters'",4.99,4.35,79,1.63,4.32,9.23,205,424,"Apr 20, 2021",9,https://www.discogs.com/release/152689
14251562,b'Pulp Fiction: Music From The Motion Picture',21.9,4.62,155,19.66,25.4,39.0,520,2924,"Apr 18, 2021",21,https://www.discogs.com/release/14251562
144183,"b""Freek'n You""",2.21,4.44,90,2.57,9.37,17.33,485,807,"Apr 29, 2021",31,https://www.discogs.com/release/144183
517459,b'Robot Girl',1.02,3.2,10,2.2,2.98,4.99,43,150,"Jan 18, 2021",53,https://www.discogs.com/release/517459
71730,b'Tell Me When The Fever Ended',0.57,4.12,74,0.57,1.9,5.34,98,759,"May 17, 2021",170,https://www.discogs.com/release/71730
10292,b'Freshglow EP',6.0,3.64,45,6.97,11.49,20.79,333,137,"Nov 13, 2020",6,https://www.discogs.com/release/10292
201872,b'Rocket Fuel',5.77,4.18,28,5.0,9.95,16.4,188,209,"Apr 7, 2021",15,https://www.discogs.com/release/201872
894473,b'Bring 4th Ya Booty (Remixes)',1.73,4.09,11,1.64,1.88,4.9,27,88,"Apr 23, 2021",21,https://www.discogs.com/release/894473
140120,b'The Sound Of Movement Vinyl Sampler 01',1.1,4.04,27,0.57,1.41,4.04,42,274,"Jan 24, 2021",22,https://www.discogs.com/release/140120
311765,b'Cyclone',8.9,4.47,128,4.33,7.5,16.0,307,658,"Apr 4, 2021",3,https://www.discogs.com/release/311765
114160,b'Respect The Cock',0.99,4.52,21,0.89,1.82,6.87,46,173,"Apr 10, 2021",15,https://www.discogs.com/release/114160
8465720,b'Play',34.65,4.7,693,25.98,34.99,49.19,2297,5860,"May 9, 2021",23,https://www.discogs.com/release/8465720
230566,b'Give A Little',1.16,4.25,112,2.5,4.07,7.0,216,755,"Apr 22, 2021",50,https://www.discogs.com/release/230566
183131,b'Too Bad / Shut Up',2.0,4 ,15,0.11,2.69,3.9,52,129,"Jan 20, 2021",24,https://www.discogs.com/release/183131
1143311,b'Drop Audio',4.99,4.66,53,5.0,10.4,24.99,217,339,"Jan 20, 2021",7,https://www.discogs.com/release/1143311
1345422,b'Oneway Highway',1.0,4.33,3,0.0,0.0,0.0,5,15,0,16,https://www.discogs.com/release/1345422
198203,b'Music & You',1.0,4.06,32,0.55,1.75,2.3,40,191,"Mar 23, 2021",39,https://www.discogs.com/release/198203
970034,b'Dance',1.14,5 ,1,0.85,1.26,3.47,8,19,"Dec 1, 2020",10,https://www.discogs.com/release/970034
1508621,b'Tical 2000 Instrumental LP',9.0,4.17,12,0.99,10.0,44.95,111,81,"Apr 27, 2021",6,https://www.discogs.com/release/1508621
12695505,b'Zero Waste',0.0,4.6,5,0.0,0.0,0.0,1,36,0,0,https://www.discogs.com/release/12695505
175932,b'Star 69 (What The F**k)',0.0,4.11,9,2.0,4.95,6.92,92,39,"Mar 16, 2020",0,https://www.discogs.com/release/175932
1182963,b'Respect The Cock / New Years Day',1.0,4.27,11,0.49,1.54,6.11,16,62,"Aug 17, 2020",23,https://www.discogs.com/release/1182963
299817,b'Call Me',0.45,4.12,50,1.14,1.59,4.0,42,354,"Apr 10, 2021",58,https://www.discogs.com/release/299817
445341,b'Adventures In Success',14.95,4.55,20,5.08,9.62,12.99,290,170,"Feb 23, 2021",3,https://www.discogs.com/release/445341
685577,b'Insane Bangers Volume II',12.08,4.06,34,10.4,16.15,21.5,153,246,"Apr 16, 2021",13,https://www.discogs.com/release/685577
12814480,"b""It's Album Time""",22.0,4.67,43,18.48,24.95,26.24,467,504,"May 23, 2021",6,https://www.discogs.com/release/12814480
179472,b'Ya Dig?',0.57,3.44,16,0.53,1.24,5.74,14,105,"Mar 6, 2021",41,https://www.discogs.com/release/179472
31277,b'Go',12.7,4.6,363,10.16,24.26,32.32,1595,2267,"Apr 21, 2021",26,https://www.discogs.com/release/31277
64274,b'I See You Baby',3.5,4.28,25,4.0,5.0,10.38,145,233,"Apr 16, 2021",21,https://www.discogs.com/release/64274
850781,b'Pink Body',1.83,4.33,12,1.48,2.49,4.61,29,37,"Mar 10, 2021",13,https://www.discogs.com/release/850781
55066,b'Help Me',1.14,4.17,63,1.14,3.62,12.19,124,451,"Apr 16, 2021",36,https://www.discogs.com/release/55066
135562,b'Perfecto Breaks - Rennie Pilgrem (Sampler 1)',1.64,4.24,34,0.11,3.99,6.93,102,290,"Apr 22, 2021",10,https://www.discogs.com/release/135562
13537657,b'Friendship',13.0,4.83,6,15.0,21.94,22.65,20,43,"Nov 29, 2020",11,https://www.discogs.com/release/13537657
105814,b'Take Your Partner By The Hand',1.16,3.96,24,1.14,2.0,4.9,41,248,"Mar 12, 2021",42,https://www.discogs.com/release/105814
946669,"b""Get Up (I Feel Like Being A) Sex Machine (1991 EQ'd Version)""",2.31,4.07,14,3.27,4.62,8.66,53,136,"Aug 17, 2020",24,https://www.discogs.com/release/946669
111311,b'Gangsta Gangsta / Dopeman (Drum & Bass Mixes)',1.8,4.23,56,2.45,4.96,15.18,159,470,"Apr 24, 2021",17,https://www.discogs.com/release/111311
12066554,b'Heat',0.0,4.88,41,7.15,13.93,17.33,248,233,"Apr 12, 2021",0,https://www.discogs.com/release/12066554
34228,b'Plastic Dreams (Mixes)',10.0,4.5,176,13.86,15.79,34.64,1205,1312,"Apr 29, 2021",24,https://www.discogs.com/release/34228
1870879,b'Get On The Floor',1.14,3 ,1,0.0,0.0,0.0,1,4,0,6,https://www.discogs.com/release/1870879
20348,b'Spacehopper',0.81,3.72,231,0.91,2.3,3.0,171,1521,"Apr 16, 2021",51,https://www.discogs.com/release/20348
19871,b'The Goodlife / Ochun',1.9,4 ,12,0.81,3.25,8.2,26,89,"Apr 30, 2021",17,https://www.discogs.com/release/19871
9053004,b'Redscale 08',8.99,4.67,40,3.4,10.4,13.0,116,207,"Mar 16, 2021",10,https://www.discogs.com/release/9053004
189138,b'Watch Out Now',1.0,4.35,215,1.72,3.43,10.0,324,2138,"May 1, 2021",80,https://www.discogs.com/release/189138
119964,b'Gotta Get Thru This',1.0,4.25,12,0.9,1.6,2.99,62,106,"Dec 4, 2020",18,https://www.discogs.com/release/119964
327859,b'Love So True / You See Me In 3D Remixes',1.0,4.44,9,1.0,3.0,4.91,50,107,"Apr 6, 2021",38,https://www.discogs.com/release/327859
266193,b'Bring The Acid',3.0,4.42,12,0.82,1.99,8.27,32,89,"Mar 10, 2021",5,https://www.discogs.com/release/266193
403490,b'RTZ Tools 3',0.82,3.92,12,1.14,1.52,4.09,24,130,"May 7, 2021",16,https://www.discogs.com/release/403490
15047354,b'W 63 Minuty Dooko\xc5\x82a \xc5\x9awiata',65.0,4.8,5,0.0,0.0,0.0,9,60,0,3,https://www.discogs.com/release/15047354
15047338,b'W 63 Minuty Dooko\xc5\x82a \xc5\x9awiata',69.0,5 ,4,55.0,56.38,57.74,9,58,"Apr 9, 2021",3,https://www.discogs.com/release/15047338
60796,b'Keep Hope Alive (Featuring Mixes By Midfield General & George Acosta)',1.16,4.28,40,1.9,3.15,7.0,85,309,"Apr 2, 2021",41,https://www.discogs.com/release/60796
53307,b'Mirage',0.11,3.78,49,0.41,1.63,6.36,71,307,"Mar 9, 2021",53,https://www.discogs.com/release/53307
1676821,b'Atmosphere E.P. Vol. 1',9.84,4.74,91,4.01,10.0,13.86,714,493,"Apr 20, 2021",6,https://www.discogs.com/release/1676821
577518,b'Free Your Soul',0.99,5 ,2,0.99,2.0,4.1,9,15,"Dec 19, 2019",10,https://www.discogs.com/release/577518
104064,"b""Talkin' Bout My Baby / Drop The Hate""",1.67,4.03,32,1.16,3.76,5.99,74,273,"Apr 13, 2021",16,https://www.discogs.com/release/104064
21637,b'Everybody Needs A 303',1.0,4.2,102,2.0,3.84,5.77,187,1046,"Apr 15, 2021",50,https://www.discogs.com/release/21637
21710,b'The Rockafeller Skank',2.31,4.25,210,2.18,5.77,17.33,692,2164,"May 17, 2021",55,https://www.discogs.com/release/21710
21707,b'Sunset (Bird Of Prey)',2.0,4.2,90,1.16,4.04,9.24,153,701,"Apr 12, 2021",58,https://www.discogs.com/release/21707
120306,b'Together',0.97,3.8,20,0.57,1.2,3.45,16,138,"Jan 1, 2019",69,https://www.discogs.com/release/120306
181596,b'Hot In Herre',0.57,4.14,72,0.57,2.46,7.9,128,440,"Apr 30, 2021",21,https://www.discogs.com/release/181596
129002,b'The Hand Of God (Remixes)',0.57,4.17,12,0.39,2.48,8.08,26,78,"Jan 31, 2021",18,https://www.discogs.com/release/129002
351364,b'Les Nocturnes',1.64,4.38,58,1.14,2.33,7.38,76,317,"May 9, 2021",43,https://www.discogs.com/release/351364
528435,b'Rej EP',16.39,4.57,720,10.5,21.13,33.95,3163,3388,"May 9, 2021",40,https://www.discogs.com/release/528435
1247036,b'Experience',6.99,4.38,21,4.92,7.97,9.0,144,147,"Feb 20, 2021",8,https://www.discogs.com/release/1247036
9345107,b'Their Law: The Singles 1990-2005',7.0,4.8,5,9.0,9.0,9.0,21,45,"Apr 27, 2019",3,https://www.discogs.com/release/9345107
60636,"b""Chillin' (Revisited)""",0.79,4.32,34,0.41,2.38,6.37,107,313,"Apr 10, 2021",27,https://www.discogs.com/release/60636
163921,b'Lady (Remixed)',5.77,4.08,49,5.74,8.99,17.5,364,453,"Apr 20, 2021",14,https://www.discogs.com/release/163921
28002,b'Last Night A D.J. Saved My Life',5.77,4.57,232,4.99,7.72,45.56,907,1903,"Apr 20, 2021",53,https://www.discogs.com/release/28002
258580,b'Out Of Det',4.9,4.6,25,3.57,8.66,13.99,102,149,"Apr 17, 2021",11,https://www.discogs.com/release/258580
56879,"b""Maybe It's Me""",0.57,3.42,12,0.5,1.07,2.46,23,101,"Mar 3, 2021",34,https://www.discogs.com/release/56879
14904,b'Fun',0.89,3.91,107,1.14,3.66,5.0,172,720,"May 4, 2021",82,https://www.discogs.com/release/14904
173153,b'Dancin',1.04,4.01,73,0.57,2.46,5.29,131,558,"Apr 21, 2021",39,https://www.discogs.com/release/173153
69930,b'I Feel For You',2.0,4.36,55,1.64,6.34,22.36,154,428,"Apr 1, 2021",17,https://www.discogs.com/release/69930
24190,b'Bad Enough',1.14,4.13,119,1.02,4.45,6.15,219,945,"May 4, 2021",60,https://www.discogs.com/release/24190
37613,b'Gun Connection (Remixes)',3.17,3.42,45,4.33,5.77,12.3,144,277,"May 7, 2021",15,https://www.discogs.com/release/37613
266939,b'Rapture',9.99,4.29,14,3.2,6.0,9.37,150,104,"Feb 17, 2021",1,https://www.discogs.com/release/266939
509031,b'Beef Patty Breaks Vol. 1',7.0,4.38,13,3.28,9.02,16.0,110,131,"Feb 17, 2021",12,https://www.discogs.com/release/509031
1000288,b'I Found U',2.36,4.11,35,0.99,4.31,7.0,111,244,"Apr 9, 2021",15,https://www.discogs.com/release/1000288
1789142,b'Isis / Traits (Remix)',7.02,4.26,43,4.62,6.35,9.0,94,288,"Mar 24, 2021",3,https://www.discogs.com/release/1789142
1903780,b'Take Me To The Hospital',5.0,4.26,125,3.45,8.12,15.0,266,833,"Apr 5, 2021",21,https://www.discogs.com/release/1903780
12747317,b'No Tourists',38.0,4.6,82,14.87,35.4,59.95,224,570,"Feb 3, 2021",17,https://www.discogs.com/release/12747317
6826317,b'The Day Is My Enemy',30.0,4.39,198,22.43,43.89,73.79,555,1299,"Apr 2, 2021",44,https://www.discogs.com/release/6826317
1614916,b'Omen',5.23,4.22,120,5.0,5.35,6.9,323,1013,"Apr 4, 2021",29,https://www.discogs.com/release/1614916
12731655,b'No Tourists',4.99,4.01,172,5.2,6.99,14.9,178,1322,"Apr 11, 2021",62,https://www.discogs.com/release/12731655
12747259,b'No Tourists',11.0,4.39,38,5.0,10.0,15.0,62,296,"Apr 22, 2021",7,https://www.discogs.com/release/12747259
1039411,b'Shandy Pants EP',1.87,4.78,9,1.48,1.54,5.0,28,61,"Mar 7, 2021",18,https://www.discogs.com/release/1039411
493209,b'Remixes Vol. 3 Presents...',13.94,4.09,11,10.98,15.7,22.5,55,66,"Jul 26, 2020",8,https://www.discogs.com/release/493209
15202114,b'The Very Polish Cut-Outs Vol. 0',0.0,4.5,4,30.0,30.0,30.0,58,67,"Feb 4, 2021",0,https://www.discogs.com/release/15202114
14023541,b'The Very Polish Cut-Outs Sampler Vol. 6',15.0,4.56,36,11.55,13.85,19.63,105,281,"Apr 12, 2021",10,https://www.discogs.com/release/14023541
15889956,b'The Very Polish Cut-Outs Sampler Vol. 7',11.55,4.65,26,9.18,11.54,12.69,61,255,"Mar 13, 2021",11,https://www.discogs.com/release/15889956
18484993,b'The Very Holiday 80 Sampler',12.69,4.92,13,0.0,0.0,0.0,28,117,0,15,https://www.discogs.com/release/18484993
1567850,b'Underneath The Stars',1.0,4.25,4,0.82,1.26,4.0,4,19,"Nov 1, 2020",8,https://www.discogs.com/release/1567850
2116325,b'Planet Rock Remixes',1.5,4.69,16,1.44,3.05,8.19,230,247,"Apr 10, 2021",16,https://www.discogs.com/release/2116325
