id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
577518,b'Free Your Soul',1.5, ,2,0.99,2.0,4.45,9,14,"Dec 19, 2019",8,https://www.discogs.com/release/577518
74865,"b'Same Old Acid, Same Old Lies / New Riff, New Century'",1.2, ,21,0.85,3.6,7.94,62,117,"Dec 24, 2021",11,https://www.discogs.com/release/74865
104064,"b""Talkin' Bout My Baby / Drop The Hate""",2.5, ,31,1.74,3.6,5.08,85,290,"Jan 8, 2022",15,https://www.discogs.com/release/104064
21637,b'Everybody Needs A 303',1.0, ,103,1.49,4.0,14.42,196,1123,"Jan 19, 2022",57,https://www.discogs.com/release/21637
21710,b'The Rockafeller Skank',3.89, ,220,7.01,8.42,16.36,749,2311,"Jan 26, 2022",60,https://www.discogs.com/release/21710
21707,b'Sunset (Bird Of Prey)',2.0, ,93,1.81,4.02,5.99,161,742,"Jan 23, 2022",64,https://www.discogs.com/release/21707
25138,b'You Take',0.61, ,22,0.8,1.78,2.55,24,219,"Dec 6, 2021",46,https://www.discogs.com/release/25138
120306,b'Together',1.0, ,20,0.61,1.25,2.53,18,142,"Sep 10, 2021",69,https://www.discogs.com/release/120306
27703,b'Devil In Sports Casual',0.61, ,45,0.59,1.57,5.95,50,424,"Oct 12, 2021",55,https://www.discogs.com/release/27703
181596,b'Hot In Herre',0.59, ,74,0.61,3.8,7.22,138,458,"Dec 13, 2021",22,https://www.discogs.com/release/181596
129002,b'The Hand Of God (Remixes)',0.59, ,13,0.39,2.2,8.41,27,82,"Aug 16, 2021",16,https://www.discogs.com/release/129002
351364,b'Les Nocturnes',1.78, ,61,1.19,2.64,5.0,81,338,"Dec 25, 2021",40,https://www.discogs.com/release/351364
528435,b'Rej EP',11.67, ,729,12.0,21.0,60.0,3247,3504,"Jan 22, 2022",39,https://www.discogs.com/release/528435
1247036,b'Experience',6.99, ,23,5.34,7.7,9.0,158,160,"Jan 7, 2022",6,https://www.discogs.com/release/1247036
9345107,b'Their Law: The Singles 1990-2005',7.0, ,5,9.0,9.0,9.0,23,48,"Apr 27, 2019",3,https://www.discogs.com/release/9345107
60636,"b""Chillin' (Revisited)""",0.81, ,37,2.83,3.95,6.37,117,334,"Dec 16, 2021",29,https://www.discogs.com/release/60636
163921,b'Lady (Remixed)',7.16, ,50,6.23,11.17,17.8,402,483,"Jan 23, 2022",10,https://www.discogs.com/release/163921
28002,b'Last Night A D.J. Saved My Life',1.79, ,238,1.81,8.76,18.04,957,2040,"Jan 26, 2022",56,https://www.discogs.com/release/28002
258580,b'Out Of Det',4.9, ,26,3.72,10.26,13.99,109,157,"Dec 13, 2021",12,https://www.discogs.com/release/258580
56879,"b""Maybe It's Me""",0.61, ,12,0.5,1.1,2.67,23,104,"Oct 21, 2021",33,https://www.discogs.com/release/56879
14904,b'Fun',1.29, ,108,1.2,2.69,6.0,181,764,"Jan 23, 2022",79,https://www.discogs.com/release/14904
173153,b'Dancin',1.09, ,76,1.19,2.95,7.91,142,609,"Jan 9, 2022",40,https://www.discogs.com/release/173153
363556,b'Infatuation',0.44, ,20,0.32,1.5,3.6,18,118,"Dec 23, 2021",46,https://www.discogs.com/release/363556
69930,b'I Feel For You',4.45, ,57,1.78,5.12,12.03,176,447,"Jan 26, 2022",22,https://www.discogs.com/release/69930
24190,b'Bad Enough',1.19, ,122,2.4,4.49,17.8,227,992,"Jan 19, 2022",67,https://www.discogs.com/release/24190
1741581,b'Da Effect Experience',0.61, ,11,1.0,1.5,3.0,19,146,"Jul 13, 2021",42,https://www.discogs.com/release/1741581
37613,b'Gun Connection (Remixes)',4.9, ,45,2.4,7.22,18.0,160,288,"Oct 23, 2021",7,https://www.discogs.com/release/37613
266939,b'Rapture',6.9, ,14,3.5,7.74,15.0,167,114,"Dec 20, 2021",3,https://www.discogs.com/release/266939
509031,b'Beef Patty Breaks Vol. 1',6.23, ,13,3.56,9.79,16.0,114,139,"Dec 27, 2021",7,https://www.discogs.com/release/509031
1000288,b'I Found U',3.9, ,34,3.0,4.0,6.02,129,264,"Jan 17, 2022",9,https://www.discogs.com/release/1000288
1789142,b'Isis / Traits (Remix)',9.61, ,45,4.81,7.81,11.99,95,295,"Nov 26, 2021",1,https://www.discogs.com/release/1789142
1903780,b'Take Me To The Hospital',1.17, ,127,5.0,6.01,10.76,280,875,"Oct 31, 2021",17,https://www.discogs.com/release/1903780
12747317,b'No Tourists',38.0, ,86,14.34,36.74,59.95,245,617,"Nov 24, 2021",19,https://www.discogs.com/release/12747317
6826317,b'The Day Is My Enemy',40.0, ,204,39.0,52.5,80.09,583,1378,"Dec 10, 2021",43,https://www.discogs.com/release/6826317
1614916,b'Omen',5.45, ,122,4.2,5.9,12.24,347,1067,"Nov 11, 2021",23,https://www.discogs.com/release/1614916
12731655,b'No Tourists',6.0, ,184,3.0,8.0,13.99,198,1480,"Jan 22, 2022",52,https://www.discogs.com/release/12731655
12747259,b'No Tourists',12.2, ,39,5.0,11.2,15.0,72,317,"Nov 24, 2021",8,https://www.discogs.com/release/12747259
125500,b'Wondering Why',1.55, ,60,1.2,2.95,4.99,101,534,"Nov 27, 2021",37,https://www.discogs.com/release/125500
1039411,b'Shandy Pants EP',1.87, ,10,1.48,1.54,5.0,30,63,"Mar 7, 2021",20,https://www.discogs.com/release/1039411
493209,b'Remixes Vol. 3 Presents...',15.13, ,12,10.98,15.0,19.99,58,70,"Dec 28, 2021",7,https://www.discogs.com/release/493209
15202114,b'The Very Polish Cut-Outs Vol. 0',40.0, ,6,30.0,31.38,39.0,74,78,"Nov 6, 2021",1,https://www.discogs.com/release/15202114
14023541,b'The Very Polish Cut-Outs Sampler Vol. 6',15.0, ,39,9.13,14.44,20.44,124,293,"Dec 19, 2021",9,https://www.discogs.com/release/14023541
15889956,b'The Very Polish Cut-Outs Sampler Vol. 7',18.04, ,33,12.99,14.4,25.0,78,289,"Dec 15, 2021",6,https://www.discogs.com/release/15889956
18484993,b'The Very Holiday 80 Sampler',4.8, ,23,7.81,13.82,22.76,47,234,"Jan 11, 2022",15,https://www.discogs.com/release/18484993
20411992,b'The Very Polish Cut Outs Sampler vol. 8',35.0, ,2,0.0,0.0,0.0,10,36,0,2,https://www.discogs.com/release/20411992
1567850,b'Underneath The Stars',1.0, ,5,0.89,1.33,4.0,5,22,"Nov 8, 2021",11,https://www.discogs.com/release/1567850
2116325,b'Planet Rock Remixes',0.89, ,17,1.79,3.11,7.95,241,278,"Jan 7, 2022",19,https://www.discogs.com/release/2116325
38643,b'Planet Rock (Remixes)',2.39, ,39,1.2,3.0,7.11,252,244,"Jan 9, 2022",20,https://www.discogs.com/release/38643
441471,b'Crack The Crackers / Together',0.89, ,4,0.9,1.78,3.0,31,56,"Jan 23, 2022",31,https://www.discogs.com/release/441471
463019,"b'Ladies & Gentlemen, Start Your Engines Please'",2.29, ,19,2.1,3.6,7.0,36,163,"Jul 2, 2021",21,https://www.discogs.com/release/463019
376203,b'Make New Friends EP',4.0, ,20,3.5,4.81,11.57,69,205,"Jan 20, 2022",13,https://www.discogs.com/release/376203
33954,b'Fu*k The Millennium EP',1.0, ,78,0.3,9.26,19.99,144,613,"Dec 29, 2021",29,https://www.discogs.com/release/33954
4942273,b'Nanodust / Stripshow',3.0, ,7,1.5,3.32,7.2,12,26,"Apr 27, 2020",6,https://www.discogs.com/release/4942273
355729,b'Flashdance',6.02, ,36,4.99,7.9,12.99,186,342,"Jan 23, 2022",16,https://www.discogs.com/release/355729
2367912,b'She Knows You',80.0, ,15,35.0,48.48,78.18,215,49,"Jul 25, 2021",2,https://www.discogs.com/release/2367912
1316775,b'Freeze Out / Pushing Creating',1.26, ,2,0.95,1.05,1.15,7,21,"Nov 25, 2020",6,https://www.discogs.com/release/1316775
31565,b'Get It Up (Full Intention Mixes)',0.5, ,25,0.69,1.99,7.62,22,225,"Dec 6, 2021",49,https://www.discogs.com/release/31565
14981,b'E.P.',0.86, ,70,0.99,4.48,14.23,116,637,"Oct 29, 2021",31,https://www.discogs.com/release/14981
1025113,b'Inta Outa (Surge Remix) / I Wanna Get Down',1.0, ,10,0.61,1.19,6.02,32,136,"Nov 19, 2021",9,https://www.discogs.com/release/1025113
1550206,b'Jazz Note 1 / Burning',9.9, ,31,5.0,9.62,12.9,254,213,"Jan 17, 2022",3,https://www.discogs.com/release/1550206
210723,b'The Killa-Hertz',2.33, ,87,4.21,9.26,29.5,168,771,"Jan 17, 2022",27,https://www.discogs.com/release/210723
10094286,b'Insideinfo',38.88, ,13,7.5,21.89,25.24,41,83,"Sep 15, 2021",2,https://www.discogs.com/release/10094286
117702,b'Sadeness Part I',1.5, ,360,1.25,4.5,17.5,593,2793,"Jan 24, 2022",77,https://www.discogs.com/release/117702
135671,b'Homework / Discovery / Alive 1997',400.3, ,116,69.0,283.5,902.02,512,581,"Nov 26, 2021",11,https://www.discogs.com/release/135671
463062,b'Technologic',7.81, ,36,5.0,11.49,24.9,174,250,"Nov 15, 2021",10,https://www.discogs.com/release/463062
123722,b'Inside All The People',1.2, ,27,1.19,3.0,9.02,66,175,"Jan 20, 2022",17,https://www.discogs.com/release/123722
13861184,b'RTRN II JUNGLE',55.0, ,72,21.64,29.41,51.32,364,776,"Jan 19, 2022",2,https://www.discogs.com/release/13861184
13399060,b'No Geography',6.0, ,100,4.87,7.84,10.0,134,793,"Jan 2, 2022",39,https://www.discogs.com/release/13399060
1854136,"b""That's All""",0.01, ,39,0.59,1.95,3.6,56,731,"Jan 26, 2022",207,https://www.discogs.com/release/1854136
9442778,b'Blue Lines',15.0, ,1096,11.43,23.14,43.99,1893,12934,"Jan 24, 2022",161,https://www.discogs.com/release/9442778
123230,b'Tantzstanze / Spurrillen',1.0, ,80,1.9,4.5,6.0,87,519,"Dec 29, 2021",40,https://www.discogs.com/release/123230
509218,b'The Tide / Concussion',4.81, ,277,4.45,7.0,14.05,585,1610,"Jan 17, 2022",12,https://www.discogs.com/release/509218
1603540,b'Stigma / Crank',4.8, ,201,4.5,10.53,20.43,475,1131,"Jan 14, 2022",10,https://www.discogs.com/release/1603540
3005486,b'Program / Regurgitate',4.75, ,90,5.2,10.21,18.04,235,506,"Oct 10, 2021",8,https://www.discogs.com/release/3005486
9056717,b'Outer Edges',51.72, ,64,53.4,60.0,80.0,323,311,"Jan 5, 2022",4,https://www.discogs.com/release/9056717
112902,b'Darkdancer',16.91, ,39,10.0,17.95,35.0,199,289,"Jan 14, 2022",5,https://www.discogs.com/release/112902
3821,b'Chase',1.0, ,31,1.0,1.65,6.44,28,314,"Nov 5, 2021",43,https://www.discogs.com/release/3821
3795,b'Dive EP',1.0, ,69,2.0,4.65,13.34,224,653,"Jan 22, 2022",27,https://www.discogs.com/release/3795
1190199,b'The Extended Play EP',1.19, ,17,1.2,3.05,5.0,39,222,"Dec 7, 2021",31,https://www.discogs.com/release/1190199
2268741,b'Down By Law',0.89, ,5,1.2,2.2,3.0,13,70,"Aug 7, 2021",22,https://www.discogs.com/release/2268741
12513366,b'Collapse EP',10.0, ,409,9.9,14.76,18.7,741,3701,"Jan 25, 2022",119,https://www.discogs.com/release/12513366
3662,b'Come To Daddy',10.0, ,1009,10.0,15.0,28.86,2132,5855,"Dec 16, 2021",36,https://www.discogs.com/release/3662
5310465,b'Watermark',6.0, ,59,2.75,12.25,28.0,143,641,"Jan 17, 2022",45,https://www.discogs.com/release/5310465
565580,b'Yeah',5.5, ,3,3.56,4.0,4.49,14,14,"Nov 7, 2018",2,https://www.discogs.com/release/565580
73369,b'Hold Tight',0.89, ,23,1.81,4.0,6.96,156,208,"Jan 11, 2022",7,https://www.discogs.com/release/73369
5229,b'Opium Scumbagz EP',0.99, ,75,0.89,2.97,5.31,77,367,"Jan 26, 2022",26,https://www.discogs.com/release/5229
1553943,b'The Fat Of The Land',26.69, ,389,19.57,28.48,48.1,1259,2749,"Jan 22, 2022",9,https://www.discogs.com/release/1553943
13443,"b""Where's Your Head At""",3.6, ,159,0.89,4.81,8.41,356,1362,"Jan 20, 2022",16,https://www.discogs.com/release/13443
1074649,b'One Love',12.02, ,36,7.0,15.31,18.04,211,249,"Nov 23, 2021",5,https://www.discogs.com/release/1074649
1629903,b'No Good (Start The Dance)',8.97, ,38,6.0,12.5,23.35,373,281,"Jan 19, 2022",14,https://www.discogs.com/release/1629903
159576,b'Kick Up The Volume',0.49, ,51,0.89,2.85,6.0,83,509,"Nov 14, 2021",87,https://www.discogs.com/release/159576
20688,b'Smack My Bitch Up',9.62, ,476,6.02,16.23,39.5,1393,3051,"Jan 16, 2022",35,https://www.discogs.com/release/20688
3137842,b'Charly',6.0, ,54,7.22,12.02,28.5,391,544,"Dec 14, 2021",26,https://www.discogs.com/release/3137842
48510,"b""Baby's Got A Temper""",3.0, ,64,3.0,5.0,12.95,122,417,"Jan 23, 2022",52,https://www.discogs.com/release/48510
1074659,b'Poison',7.5, ,32,9.02,12.01,20.25,246,303,"Nov 8, 2021",28,https://www.discogs.com/release/1074659
11524,b'Out Of Space',6.0, ,810,10.81,17.9,80.0,2014,3943,"Jan 24, 2022",38,https://www.discogs.com/release/11524
123964,b'The Bomb (Remixes)',1.0, ,20,1.25,2.25,11.48,46,181,"Jan 25, 2022",39,https://www.discogs.com/release/123964
9149,b'10 x 10',1.19, ,14,0.59,2.0,6.02,39,131,"Jan 24, 2022",25,https://www.discogs.com/release/9149
74835,b'La Serenissima',0.99, ,87,1.0,2.94,6.95,175,492,"Jan 15, 2022",49,https://www.discogs.com/release/74835
