id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
2415832,b'DAT Vol 1: Your Love / Bombscare',5.88,4.67,12,5.75,5.94,6.91,23,70,"Jun 10, 2020",13,https://www.discogs.com/release/2415832
419961,b'The Rough And The Smooth',12.27,4.55,20,7.0,13.84,27.87,130,192,"Jul 19, 2020",11,https://www.discogs.com/release/419961
1709923,b'Grin And Wriggle',2.31,3.5,2,0.99,2.0,2.88,5,22,"Jul 2, 2019",10,https://www.discogs.com/release/1709923
2040596,"b'B-Boy Document / Mind, Soul & Body'",1.55,4.08,13,1.15,2.69,7.49,47,136,"Feb 1, 2021",12,https://www.discogs.com/release/2040596
1925297,b'Rock The Funky Beat',2.49,4.33,15,0.5,2.9,8.24,94,122,"Jan 14, 2021",5,https://www.discogs.com/release/1925297
202731,b'Woo Hah!! Got You All In Check',3.99,4.34,88,4.0,7.21,12.45,432,917,"Mar 5, 2021",15,https://www.discogs.com/release/202731
13115839,b'Delete / Big Man Skank (VIP)',5.19,4.33,15,4.61,6.91,23.06,66,115,"Feb 16, 2021",49,https://www.discogs.com/release/13115839
3880279,b'Bad 25',14.99,4.51,142,12.0,18.25,22.0,438,1273,"Mar 8, 2021",26,https://www.discogs.com/release/3880279
158831,"b""It's Just Another Groove""",0.41,4.24,17,1.25,3.99,7.0,150,155,"Feb 26, 2021",12,https://www.discogs.com/release/158831
176908,b'The Sample Slaya - Welcome To The Meat Market - 3 Track Sampler',1.33,4.37,30,1.99,2.94,6.39,53,313,"Mar 11, 2021",48,https://www.discogs.com/release/176908
35498,b'What Can You Do For Me',0.45,3.86,22,0.5,1.88,5.75,42,476,"Mar 21, 2021",87,https://www.discogs.com/release/35498
67138,b'The Saint',0.12,3.96,84,1.99,3.27,5.64,128,828,"Mar 31, 2021",57,https://www.discogs.com/release/67138
22707,b'Good Rhymes',0.41,3.67,64,1.15,2.66,6.34,112,606,"Mar 7, 2021",54,https://www.discogs.com/release/22707
1788775,b'The Missile / The Past',1.24,3 ,2,0.6,2.29,4.0,3,23,"Aug 22, 2020",8,https://www.discogs.com/release/1788775
849452,b'S Files (Case File 2)',1.14,3.25,8,0.32,1.03,2.0,11,134,"Dec 23, 2020",26,https://www.discogs.com/release/849452
9134,b'Life Is Sweet',3.31,4.21,212,5.99,10.14,15.0,526,1693,"Apr 3, 2021",47,https://www.discogs.com/release/9134
813714,b'Mama Say Mama Sa',0.57,4.17,6,1.14,1.43,4.0,25,38,"Feb 2, 2020",20,https://www.discogs.com/release/813714
4999380,b'Mellow Song / Turn Dance',2.99,4.25,4,2.31,2.99,5.18,30,51,"Dec 5, 2020",6,https://www.discogs.com/release/4999380
4186,b'Parklands / Dark Angel',0.94,3.7,64,0.9,2.4,5.79,51,448,"Apr 4, 2021",36,https://www.discogs.com/release/4186
136615,b'Funky Town',0.8,3.71,7,1.0,1.83,3.5,25,127,"Mar 14, 2021",32,https://www.discogs.com/release/136615
559107,b'Pleasure Seeker',4.0,4.44,109,3.34,6.0,9.0,195,763,"Feb 22, 2021",25,https://www.discogs.com/release/559107
1857367,b'Troya (Remixes Part 1)',1.9,-,0,0.95,1.98,1.99,7,23,"Sep 24, 2019",5,https://www.discogs.com/release/1857367
74529,b'Dub Be Good To Me (Remixes)',1.99,3.87,39,1.5,3.4,5.4,145,312,"Mar 25, 2021",35,https://www.discogs.com/release/74529
20970,b'Afrika Shox',0.83,4.06,122,2.0,3.99,5.76,214,1239,"Mar 6, 2021",66,https://www.discogs.com/release/20970
57461,b'Mod Appeal',4.47,4.28,29,2.49,4.97,6.99,178,125,"Feb 13, 2021",14,https://www.discogs.com/release/57461
35433,b'Away',6.91,3.88,25,3.89,6.41,11.53,157,69,"Dec 5, 2020",3,https://www.discogs.com/release/35433
1237269,b'Shock Out! / Labyrinth',2.99,4.48,93,2.31,4.61,6.48,130,528,"Feb 28, 2021",20,https://www.discogs.com/release/1237269
9484275,b'Gothenburg Cluster',16.56,4.69,13,11.98,20.74,22.91,45,83,"Dec 2, 2020",11,https://www.discogs.com/release/9484275
3261271,b'Shackled',2.88,4.16,31,1.74,6.2,10.73,115,253,"Aug 21, 2020",11,https://www.discogs.com/release/3261271
1409209,b'All By Yourself EP',1.1,3.5,4,0.69,1.01,1.72,8,27,"Aug 26, 2020",10,https://www.discogs.com/release/1409209
7259872,b'Gone',1.0,-,0,0.5,1.63,3.31,7,9,"Oct 8, 2019",5,https://www.discogs.com/release/7259872
10161164,b'Mission Control / Get Set',3.31,5 ,1,0.0,0.0,0.0,0,8,0,4,https://www.discogs.com/release/10161164
2449042,b'Cold One / Fallen Angel',4.45,4.32,31,2.86,5.19,10.95,65,190,"Mar 26, 2021",11,https://www.discogs.com/release/2449042
2834212,b'Out There / Athos',3.95,4.71,21,4.61,5.76,8.07,80,154,"Mar 23, 2021",12,https://www.discogs.com/release/2834212
130421,b'Lonely',0.99,3.69,16,0.8,1.54,4.83,19,62,"Feb 4, 2021",27,https://www.discogs.com/release/130421
45303,"b""What's That Noise?""",1.99,4.05,76,3.6,6.16,7.9,96,553,"Apr 3, 2021",41,https://www.discogs.com/release/45303
40639,b'The Analogue Theatre',6.99,4.28,98,4.6,7.57,25.0,298,472,"Mar 12, 2021",12,https://www.discogs.com/release/40639
5094444,b'Sugar Is Sweeter',2.5,4.38,24,2.98,5.0,10.49,207,162,"Feb 11, 2021",12,https://www.discogs.com/release/5094444
79117,b'Six Days',13.0,4.21,19,7.5,11.0,20.61,110,89,"Mar 8, 2021",2,https://www.discogs.com/release/79117
307754,"b""Bobby's Delhi""",0.83,3.75,12,0.75,1.34,4.11,21,96,"Mar 6, 2021",24,https://www.discogs.com/release/307754
2837156,b'Thoia Thoing (Remixes)',0.82,5 ,4,0.9,2.22,5.0,18,125,"Mar 6, 2021",59,https://www.discogs.com/release/2837156
80176,b'Toba',0.66,4.07,43,0.57,1.83,4.32,35,286,"Feb 11, 2021",50,https://www.discogs.com/release/80176
597424,"b""Don't Step""",2.29,3.71,14,1.8,3.44,5.0,7,80,"Feb 7, 2021",31,https://www.discogs.com/release/597424
1220103,b'Dooms Night',4.5,3.5,16,1.3,5.03,12.99,83,117,"Feb 18, 2021",9,https://www.discogs.com/release/1220103
209610,b'Pump Up The Jam (Part 2)',2.0,4 ,20,1.5,2.41,3.0,62,133,"Feb 2, 2021",23,https://www.discogs.com/release/209610
446281,b'Take It',1.0,3.67,18,2.0,3.25,5.99,44,207,"Feb 28, 2021",37,https://www.discogs.com/release/446281
120278,b'You',1.65,4.07,30,1.24,3.4,5.83,85,164,"Feb 19, 2021",40,https://www.discogs.com/release/120278
136472,b'Freak',4.49,3.93,75,3.0,9.22,10.0,152,417,"Mar 30, 2021",15,https://www.discogs.com/release/136472
213026,"b""Let's Groove""",0.8,3.5,10,0.79,1.17,1.99,18,72,"Jan 12, 2021",37,https://www.discogs.com/release/213026
49491,b'Ladybird',1.15,4.44,16,1.14,2.29,5.81,31,96,"Mar 11, 2021",28,https://www.discogs.com/release/49491
152689,"b'For Lovers, Not Fighters'",2.41,4.35,79,1.65,4.03,9.21,199,421,"Mar 27, 2021",10,https://www.discogs.com/release/152689
14251562,b'Pulp Fiction: Music From The Motion Picture',20.74,4.62,149,19.9,26.52,29.04,494,2758,"Mar 13, 2021",24,https://www.discogs.com/release/14251562
144183,"b""Freek'n You""",2.9,4.45,89,5.75,11.53,17.29,483,793,"Mar 17, 2021",30,https://www.discogs.com/release/144183
517459,b'Robot Girl',1.01,3.2,10,2.2,3.0,4.99,41,146,"Jan 17, 2021",49,https://www.discogs.com/release/517459
71730,b'Tell Me When The Fever Ended',0.57,4.11,73,0.81,1.3,5.44,97,744,"Apr 21, 2021",170,https://www.discogs.com/release/71730
10292,b'Freshglow EP',5.0,3.66,44,7.05,11.47,20.75,332,135,"Nov 13, 2020",6,https://www.discogs.com/release/10292
201872,b'Rocket Fuel',5.76,4.18,28,2.48,9.95,16.6,187,207,"Feb 24, 2021",15,https://www.discogs.com/release/201872
894473,b'Bring 4th Ya Booty (Remixes)',1.73,4.09,11,1.88,1.88,4.9,27,88,"Mar 5, 2021",23,https://www.discogs.com/release/894473
140120,b'The Sound Of Movement Vinyl Sampler 01',1.1,4.04,27,0.56,1.42,4.03,42,274,"Jan 23, 2021",25,https://www.discogs.com/release/140120
311765,b'Cyclone',9.0,4.46,127,4.28,7.5,16.0,304,656,"Apr 3, 2021",4,https://www.discogs.com/release/311765
114160,b'Respect The Cock',0.99,4.52,21,0.89,2.15,6.86,47,171,"Dec 26, 2020",17,https://www.discogs.com/release/114160
8465720,b'Play',34.59,4.7,673,26.29,34.86,49.79,2234,5736,"Mar 29, 2021",55,https://www.discogs.com/release/8465720
230566,b'Give A Little',1.2,4.25,112,2.29,3.49,6.95,212,751,"Mar 24, 2021",52,https://www.discogs.com/release/230566
183131,b'Too Bad / Shut Up',1.72,4 ,15,0.12,2.69,3.9,52,128,"Jan 20, 2021",24,https://www.discogs.com/release/183131
1143311,b'Drop Audio',5.1,4.66,53,5.0,10.37,24.99,214,337,"Jan 19, 2021",6,https://www.discogs.com/release/1143311
1345422,b'Oneway Highway',1.0,4.33,3,0.0,0.0,0.0,5,15,0,16,https://www.discogs.com/release/1345422
198203,b'Music & You',1.0,4.06,31,0.55,1.54,2.29,38,188,"Mar 23, 2021",41,https://www.discogs.com/release/198203
970034,b'Dance',1.14,5 ,1,0.85,1.25,3.46,7,19,"Dec 1, 2020",10,https://www.discogs.com/release/970034
1508621,b'Tical 2000 Instrumental LP',6.64,4.17,12,0.99,12.0,44.95,111,83,"Nov 20, 2020",7,https://www.discogs.com/release/1508621
12695505,b'Zero Waste',0.0,4.6,5,0.0,0.0,0.0,1,36,0,0,https://www.discogs.com/release/12695505
175932,b'Star 69 (What The F**k)',0.0,4.11,9,2.0,4.99,6.91,92,39,"Mar 16, 2020",0,https://www.discogs.com/release/175932
1182963,b'Respect The Cock / New Years Day',1.0,4.27,11,0.49,1.54,6.1,15,61,"Aug 17, 2020",24,https://www.discogs.com/release/1182963
299817,b'Call Me',0.45,4.1,49,1.14,1.63,4.22,41,350,"Mar 15, 2021",54,https://www.discogs.com/release/299817
445341,b'Adventures In Success',49.9,4.57,21,5.19,9.61,12.99,290,169,"Feb 23, 2021",1,https://www.discogs.com/release/445341
685577,b'Insane Bangers Volume II',12.32,4.06,34,10.37,14.99,21.5,152,245,"Mar 28, 2021",13,https://www.discogs.com/release/685577
12814480,"b""It's Album Time""",22.0,4.67,39,21.75,21.92,25.36,438,479,"Apr 4, 2021",9,https://www.discogs.com/release/12814480
179472,b'Ya Dig?',0.56,3.44,16,0.53,1.24,5.81,14,104,"Mar 6, 2021",42,https://www.discogs.com/release/179472
31277,b'Go',4.0,4.6,362,10.14,17.28,27.11,1578,2250,"Mar 29, 2021",24,https://www.discogs.com/release/31277
64274,b'I See You Baby',3.5,4.28,25,4.75,5.0,10.37,145,229,"Feb 26, 2021",20,https://www.discogs.com/release/64274
850781,b'Pink Body',1.82,4.33,12,1.49,2.49,4.6,29,36,"Mar 10, 2021",13,https://www.discogs.com/release/850781
55066,b'Help Me',1.14,4.17,63,1.99,3.44,4.0,117,443,"Mar 2, 2021",37,https://www.discogs.com/release/55066
135562,b'Perfecto Breaks - Rennie Pilgrem (Sampler 1)',1.66,4.24,34,0.12,3.99,6.91,100,282,"Mar 13, 2021",9,https://www.discogs.com/release/135562
13537657,b'Friendship',13.0,4.83,6,15.0,21.89,22.65,20,42,"Nov 29, 2020",12,https://www.discogs.com/release/13537657
105814,b'Take Your Partner By The Hand',1.15,3.96,24,1.14,2.0,4.9,40,245,"Mar 12, 2021",44,https://www.discogs.com/release/105814
946669,"b""Get Up (I Feel Like Being A) Sex Machine (1991 EQ'd Version)""",2.31,4.07,14,3.31,4.61,8.65,53,133,"Aug 17, 2020",25,https://www.discogs.com/release/946669
111311,b'Gangsta Gangsta / Dopeman (Drum & Bass Mixes)',1.82,4.23,56,2.48,4.99,15.18,158,465,"Mar 14, 2021",17,https://www.discogs.com/release/111311
12066554,b'Heat',0.0,4.88,41,7.24,14.07,17.29,240,232,"Feb 20, 2021",0,https://www.discogs.com/release/12066554
34228,b'Plastic Dreams (Mixes)',10.37,4.5,176,5.76,14.42,20.75,1183,1298,"Mar 17, 2021",25,https://www.discogs.com/release/34228
1870879,b'Get On The Floor',1.14,3 ,1,0.0,0.0,0.0,1,4,0,6,https://www.discogs.com/release/1870879
20348,b'Spacehopper',0.82,3.72,231,0.91,2.4,6.02,165,1512,"Mar 27, 2021",47,https://www.discogs.com/release/20348
19871,b'The Goodlife / Ochun',1.9,3.91,11,0.81,3.28,8.3,25,88,"Dec 9, 2020",20,https://www.discogs.com/release/19871
9053004,b'Redscale 08',8.99,4.67,39,3.4,10.39,13.0,115,204,"Mar 15, 2021",10,https://www.discogs.com/release/9053004
189138,b'Watch Out Now',1.0,4.35,215,2.0,3.47,19.0,318,2125,"Mar 21, 2021",86,https://www.discogs.com/release/189138
119964,b'Gotta Get Thru This',1.0,4.25,12,0.9,1.59,2.99,60,105,"Dec 4, 2020",16,https://www.discogs.com/release/119964
327859,b'Love So True / You See Me In 3D Remixes',1.0,4.38,8,0.99,2.83,4.97,48,104,"Mar 1, 2021",37,https://www.discogs.com/release/327859
266193,b'Bring The Acid',2.0,4.42,12,0.83,2.01,8.43,31,89,"Mar 10, 2021",5,https://www.discogs.com/release/266193
403490,b'RTZ Tools 3',0.85,3.92,12,0.8,1.52,4.14,24,130,"Mar 15, 2021",17,https://www.discogs.com/release/403490
15047354,b'W 63 Minuty Dooko\xc5\x82a \xc5\x9awiata',60.0,4.8,5,0.0,0.0,0.0,9,59,0,4,https://www.discogs.com/release/15047354
15047338,b'W 63 Minuty Dooko\xc5\x82a \xc5\x9awiata',69.0,5 ,4,55.0,55.0,55.0,9,56,"Jun 19, 2020",3,https://www.discogs.com/release/15047338
60796,b'Keep Hope Alive (Featuring Mixes By Midfield General & George Acosta)',1.15,4.28,40,1.5,3.13,7.0,82,305,"Mar 10, 2021",39,https://www.discogs.com/release/60796
53307,b'Mirage',0.12,3.78,49,0.41,1.65,6.48,69,303,"Mar 9, 2021",56,https://www.discogs.com/release/53307
1676821,b'Atmosphere E.P. Vol. 1',9.96,4.74,91,6.77,9.56,13.84,684,493,"Jan 21, 2021",6,https://www.discogs.com/release/1676821
577518,b'Free Your Soul',0.99,5 ,2,0.99,2.0,4.15,8,15,"Dec 18, 2019",10,https://www.discogs.com/release/577518
104064,"b""Talkin' Bout My Baby / Drop The Hate""",1.67,4.03,32,1.15,3.76,5.99,72,269,"Feb 21, 2021",17,https://www.discogs.com/release/104064
21637,b'Everybody Needs A 303',1.0,4.18,100,2.0,3.56,5.76,184,1029,"Mar 26, 2021",50,https://www.discogs.com/release/21637
21710,b'The Rockafeller Skank',2.31,4.25,209,3.31,5.76,13.28,681,2132,"Apr 1, 2021",59,https://www.discogs.com/release/21710
21707,b'Sunset (Bird Of Prey)',2.31,4.18,89,1.15,4.02,9.22,151,693,"Mar 23, 2021",57,https://www.discogs.com/release/21707
120306,b'Together',0.75,3.8,20,0.57,1.2,3.44,15,136,"Jan 1, 2019",68,https://www.discogs.com/release/120306
181596,b'Hot In Herre',0.56,4.14,72,0.57,1.69,10.37,123,434,"Feb 16, 2021",21,https://www.discogs.com/release/181596
129002,b'The Hand Of God (Remixes)',0.56,4.17,12,0.39,2.5,8.06,25,78,"Jan 30, 2021",19,https://www.discogs.com/release/129002
351364,b'Les Nocturnes',1.66,4.38,58,1.14,3.25,7.36,72,313,"Mar 16, 2021",44,https://www.discogs.com/release/351364
528435,b'Rej EP',14.95,4.57,720,18.95,20.75,35.0,3135,3375,"Mar 29, 2021",35,https://www.discogs.com/release/528435
1247036,b'Experience',6.99,4.38,21,4.98,7.97,9.0,142,144,"Feb 20, 2021",9,https://www.discogs.com/release/1247036
9345107,b'Their Law: The Singles 1990-2005',7.0,4.8,5,9.0,9.0,9.0,22,45,"Apr 27, 2019",3,https://www.discogs.com/release/9345107
60636,"b""Chillin' (Revisited)""",0.78,4.32,34,0.86,2.5,4.0,104,309,"Mar 10, 2021",26,https://www.discogs.com/release/60636
163921,b'Lady (Remixed)',5.76,4.08,48,3.99,8.3,15.0,356,439,"Mar 4, 2021",12,https://www.discogs.com/release/163921
28002,b'Last Night A D.J. Saved My Life',6.0,4.57,232,3.0,6.59,11.53,899,1872,"Apr 4, 2021",53,https://www.discogs.com/release/28002
258580,b'Out Of Det',4.9,4.6,25,3.56,7.99,12.5,101,149,"Mar 6, 2021",11,https://www.discogs.com/release/258580
56879,"b""Maybe It's Me""",0.57,3.42,12,0.5,1.08,2.49,24,100,"Mar 3, 2021",31,https://www.discogs.com/release/56879
14904,b'Fun',0.89,3.9,105,0.83,2.94,4.98,166,707,"Apr 1, 2021",83,https://www.discogs.com/release/14904
173153,b'Dancin',1.04,4.01,73,0.57,2.87,4.9,130,549,"Mar 11, 2021",41,https://www.discogs.com/release/173153
69930,b'I Feel For You',2.0,4.35,54,1.66,5.5,9.9,153,421,"Mar 17, 2021",20,https://www.discogs.com/release/69930
24190,b'Bad Enough',1.14,4.13,119,0.57,3.32,6.22,219,930,"Mar 23, 2021",61,https://www.discogs.com/release/24190
37613,b'Gun Connection (Remixes)',2.07,3.48,44,4.32,5.48,12.45,142,275,"Feb 13, 2021",18,https://www.discogs.com/release/37613
266939,b'Rapture',9.9,4.29,14,3.2,6.0,9.37,145,101,"Feb 16, 2021",2,https://www.discogs.com/release/266939
266939,b'Rapture',9.9,4.29,14,3.2,6.0,9.37,145,101,"Feb 16, 2021",2,https://www.discogs.com/release/266939
509031,b'Beef Patty Breaks Vol. 1',8.29,4.38,13,3.32,8.93,16.0,111,131,"Feb 17, 2021",12,https://www.discogs.com/release/509031
1000288,b'I Found U',2.36,4.09,34,0.99,4.75,7.0,108,241,"Mar 6, 2021",16,https://www.discogs.com/release/1000288
1789142,b'Isis / Traits (Remix)',5.0,4.26,43,4.61,6.33,9.0,92,286,"Mar 24, 2021",4,https://www.discogs.com/release/1789142
1903780,b'Take Me To The Hospital',5.0,4.25,123,2.9,8.11,11.99,263,825,"Mar 17, 2021",21,https://www.discogs.com/release/1903780
12747317,b'No Tourists',35.0,4.6,82,14.84,35.37,59.95,220,559,"Feb 3, 2021",17,https://www.discogs.com/release/12747317
6826317,b'The Day Is My Enemy',27.07,4.39,195,23.0,43.81,74.69,549,1284,"Apr 2, 2021",47,https://www.discogs.com/release/6826317
1614916,b'Omen',5.37,4.22,118,4.61,5.63,19.99,317,1006,"Apr 1, 2021",30,https://www.discogs.com/release/1614916
12731655,b'No Tourists',4.99,4.01,172,5.19,7.36,14.9,178,1296,"Mar 31, 2021",64,https://www.discogs.com/release/12731655
12747259,b'No Tourists',11.0,4.39,38,5.0,9.99,13.19,58,293,"Feb 23, 2021",6,https://www.discogs.com/release/12747259
1039411,b'Shandy Pants EP',1.87,4.78,9,1.48,1.54,5.0,28,61,"Mar 7, 2021",20,https://www.discogs.com/release/1039411
493209,b'Remixes Vol. 3 Presents...',14.11,4.09,11,10.98,15.8,22.5,55,63,"Jul 25, 2020",7,https://www.discogs.com/release/493209
15202114,b'The Very Polish Cut-Outs Vol. 0',0.0,4.33,3,30.0,30.0,30.0,55,64,"Feb 4, 2021",0,https://www.discogs.com/release/15202114
14023541,b'The Very Polish Cut-Outs Sampler Vol. 6',14.99,4.56,36,11.53,13.83,19.6,100,277,"Mar 12, 2021",11,https://www.discogs.com/release/14023541
15889956,b'The Very Polish Cut-Outs Sampler Vol. 7',11.53,4.65,26,9.18,11.51,12.67,55,250,"Mar 12, 2021",15,https://www.discogs.com/release/15889956
1567850,b'Underneath The Stars',1.0,4.25,4,0.83,1.25,4.0,4,18,"Nov 1, 2020",8,https://www.discogs.com/release/1567850
2116325,b'Planet Rock Remixes',1.5,4.71,17,1.44,3.05,8.29,231,245,"Feb 26, 2021",16,https://www.discogs.com/release/2116325
